student_id,school_id,class,subject,topic,prerequisite_topic,prerequisite_score,days_since_prerequisite,num_attempts,avg_time_per_attempt,time_on_task,score,score_variance,hint_usage_count,video_rewatch_count,help_seeking_behavior,session_count,attempt_pattern,difficulty_score,struggle_reason,recommended_action
S_A_345,A,6,Social Science,Geography,History,58.3,68,7,40.4,282.8,60.5,75.52,1,3,0,2,declining,0.395,forgetting,schedule_revision_session
S_A_346,A,6,Social Science,Geography,History,61.1,11,5,77.6,388.0,43.3,5.62,8,0,1,4,stuck,0.567,conceptual_misunderstanding,assign_worked_examples
S_A_347,A,6,Social Science,Geography,History,46.5,41,7,5.0,35.0,44.9,22.38,6,1,1,5,stuck,0.551,prerequisite_gap,revisit_prerequisite_topic
S_A_348,A,6,Social Science,Geography,History,44.8,72,8,37.6,300.8,49.3,74.23,2,0,0,4,stuck,0.507,prerequisite_gap,revisit_prerequisite_topic
S_A_349,A,6,Social Science,Civics,Geography,71.2,44,1,69.4,69.4,97.0,0.0,2,3,0,5,insufficient_data,0.03,none,maintain_current_pace
S_A_350,A,6,Social Science,Civics,Geography,62.3,56,2,51.3,102.6,63.4,0.19,6,3,0,5,stuck,0.366,forgetting,schedule_revision_session
S_A_351,A,6,Social Science,Civics,Geography,53.8,77,1,17.9,17.9,80.8,0.0,7,3,0,1,insufficient_data,0.192,none,maintain_current_pace
S_A_352,A,6,Social Science,Civics,Geography,69.9,67,5,69.9,349.5,72.4,82.62,5,1,0,6,declining,0.276,none,maintain_current_pace
S_A_353,A,6,Social Science,Civics,Geography,72.5,36,7,35.0,245.0,55.8,26.58,8,4,0,3,stuck,0.442,conceptual_misunderstanding,assign_worked_examples
S_A_354,A,6,Social Science,Civics,Geography,43.0,29,4,72.6,290.4,34.0,33.09,8,2,0,1,declining,0.66,prerequisite_gap,revisit_prerequisite_topic
S_A_355,A,6,Social Science,Civics,Geography,61.1,66,5,67.6,338.0,39.3,50.15,7,5,1,5,improving,0.607,conceptual_misunderstanding,assign_worked_examples
S_A_356,A,6,Social Science,Civics,Geography,31.9,4,8,42.0,336.0,46.3,117.41,4,1,0,4,stuck,0.537,prerequisite_gap,revisit_prerequisite_topic
S_A_357,A,6,Social Science,Civics,Geography,46.6,10,3,5.0,15.0,36.8,13.25,3,3,1,2,stuck,0.632,prerequisite_gap,revisit_prerequisite_topic
S_A_358,A,6,Social Science,Civics,Geography,58.7,27,4,5.0,20.0,60.6,52.43,7,4,0,1,stuck,0.394,conceptual_misunderstanding,assign_worked_examples
S_A_359,A,6,Social Science,Civics,Geography,87.1,70,1,48.9,48.9,61.1,0.0,4,3,0,2,insufficient_data,0.389,forgetting,schedule_revision_session
S_A_360,A,6,Social Science,Civics,Geography,97.3,66,5,5.0,25.0,93.5,86.8,2,3,0,1,stuck,0.065,none,maintain_current_pace
S_A_361,A,6,Social Science,Economics,Civics,65.4,90,8,33.7,269.6,62.8,22.72,5,2,0,2,stuck,0.372,forgetting,schedule_revision_session
S_A_362,A,6,Social Science,Economics,Civics,49.6,90,6,35.1,210.6,42.2,47.01,3,4,1,4,stuck,0.578,prerequisite_gap,revisit_prerequisite_topic
S_A_363,A,6,Social Science,Economics,Civics,35.6,26,3,47.7,143.1,21.2,2.74,8,4,1,4,stuck,0.788,prerequisite_gap,revisit_prerequisite_topic
S_A_364,A,6,Social Science,Economics,Civics,66.6,39,5,5.1,25.5,54.2,96.81,7,5,0,3,stuck,0.458,guessing,enforce_reflection_before_submit
S_A_365,A,6,Social Science,Economics,Civics,65.7,47,5,20.6,103.0,74.0,45.01,4,2,0,3,stuck,0.26,none,maintain_current_pace
S_A_366,A,6,Social Science,Economics,Civics,43.9,87,8,39.2,313.6,33.0,90.39,6,0,0,3,stuck,0.67,prerequisite_gap,revisit_prerequisite_topic
S_A_367,A,6,Social Science,Economics,Civics,64.1,38,5,56.6,283.0,48.4,78.39,8,3,1,2,stuck,0.516,conceptual_misunderstanding,assign_worked_examples
S_A_368,A,6,Social Science,Economics,Civics,67.7,31,5,24.8,124.0,83.9,9.0,7,4,0,1,stuck,0.161,none,maintain_current_pace
S_A_369,A,6,Social Science,Economics,Civics,79.9,11,2,39.1,78.2,68.3,49.06,4,1,0,2,declining,0.317,conceptual_misunderstanding,assign_worked_examples
S_A_370,A,6,Social Science,Economics,Civics,31.0,37,8,25.7,205.6,36.4,53.14,4,4,1,6,stuck,0.636,prerequisite_gap,revisit_prerequisite_topic
S_A_371,A,6,Social Science,Economics,Civics,38.7,59,7,26.8,187.6,25.1,38.64,4,1,0,1,stuck,0.749,prerequisite_gap,revisit_prerequisite_topic
S_A_372,A,6,Social Science,Economics,Civics,32.0,18,6,28.8,172.8,38.3,36.26,3,0,1,2,stuck,0.617,prerequisite_gap,revisit_prerequisite_topic
S_A_373,A,6,Social Science,Political Science,Economics,30.0,53,7,23.2,162.4,47.0,18.1,4,2,1,5,stuck,0.53,prerequisite_gap,revisit_prerequisite_topic
S_A_374,A,6,Social Science,Political Science,Economics,22.7,35,7,38.6,270.2,42.7,21.96,8,0,0,1,stuck,0.573,prerequisite_gap,revisit_prerequisite_topic
S_A_375,A,6,Social Science,Political Science,Economics,71.3,37,5,54.0,270.0,75.6,38.76,7,2,0,4,declining,0.244,none,maintain_current_pace
S_A_376,A,6,Social Science,Political Science,Economics,77.2,90,1,11.7,11.7,92.8,0.0,6,0,0,5,insufficient_data,0.072,none,maintain_current_pace
S_A_377,A,6,Social Science,Political Science,Economics,60.2,61,3,52.0,156.0,85.0,106.94,3,3,0,4,stuck,0.15,none,maintain_current_pace
S_A_378,A,6,Social Science,Political Science,Economics,83.3,32,1,47.8,47.8,94.0,0.0,3,3,0,4,insufficient_data,0.06,none,maintain_current_pace
S_A_379,A,6,Social Science,Political Science,Economics,76.8,88,5,48.5,242.5,63.8,18.67,5,0,0,6,stuck,0.362,forgetting,schedule_revision_session
S_A_380,A,6,Social Science,Political Science,Economics,63.8,28,2,37.3,74.6,76.0,41.09,1,3,0,2,declining,0.24,none,maintain_current_pace
S_A_381,A,6,Social Science,Political Science,Economics,67.3,89,8,35.4,283.2,58.7,77.97,5,5,0,2,stuck,0.413,conceptual_misunderstanding,assign_worked_examples
S_A_382,A,6,Social Science,Political Science,Economics,55.7,90,2,47.8,95.6,63.4,61.07,5,3,0,6,declining,0.366,unstable_understanding,spaced_repetition_practice
S_A_383,A,6,Social Science,Political Science,Economics,71.7,46,3,70.8,212.4,64.4,24.76,8,5,0,4,declining,0.356,unstable_understanding,spaced_repetition_practice
S_A_384,A,6,Social Science,Political Science,Economics,66.3,45,6,49.9,299.4,60.1,58.23,4,4,0,3,stuck,0.399,unstable_understanding,spaced_repetition_practice
S_A_385,A,7,Maths,Arithmetic,none,100.0,0,8,52.3,418.4,100.0,4.41,8,3,0,2,stuck,0.0,none,maintain_current_pace
S_A_386,A,7,Maths,Arithmetic,none,100.0,0,8,5.0,40.0,80.9,15.77,0,1,0,1,stuck,0.191,none,maintain_current_pace
S_A_387,A,7,Maths,Arithmetic,none,100.0,0,8,29.0,232.0,81.4,18.63,0,1,0,6,stuck,0.186,none,maintain_current_pace
S_A_388,A,7,Maths,Arithmetic,none,100.0,0,8,74.1,592.8,100.0,21.28,4,4,0,1,stuck,0.0,none,maintain_current_pace
S_A_389,A,7,Maths,Arithmetic,none,100.0,0,2,26.7,53.4,83.1,5.85,1,5,0,2,improving,0.169,none,maintain_current_pace
S_A_390,A,7,Maths,Arithmetic,none,100.0,0,7,64.6,452.2,86.8,29.44,5,5,0,4,stuck,0.132,none,maintain_current_pace
S_A_391,A,7,Maths,Arithmetic,none,100.0,0,7,46.2,323.4,73.9,20.02,5,2,0,4,stuck,0.261,none,maintain_current_pace
S_A_392,A,7,Maths,Arithmetic,none,100.0,0,7,52.4,366.8,86.1,42.58,7,3,0,4,stuck,0.139,none,maintain_current_pace
S_A_393,A,7,Maths,Arithmetic,none,100.0,0,1,24.4,24.4,37.7,0.0,4,0,0,2,insufficient_data,0.623,low_engagement,increase_interactive_activities
S_A_394,A,7,Maths,Arithmetic,none,100.0,0,4,17.9,71.6,81.9,33.91,8,4,0,5,stuck,0.181,none,maintain_current_pace
S_A_395,A,7,Maths,Arithmetic,none,100.0,0,3,66.3,198.9,93.8,0.58,3,1,0,3,stuck,0.062,none,maintain_current_pace
S_A_396,A,7,Maths,Arithmetic,none,100.0,0,5,56.2,281.0,88.3,83.13,1,4,0,6,stuck,0.117,none,maintain_current_pace
S_A_397,A,7,Maths,Algebra,Arithmetic,91.8,39,1,31.1,31.1,56.0,0.0,5,2,0,4,insufficient_data,0.44,conceptual_misunderstanding,assign_worked_examples
S_A_398,A,7,Maths,Algebra,Arithmetic,64.9,54,2,47.3,94.6,52.8,1.78,0,5,1,4,stuck,0.472,forgetting,schedule_revision_session
S_A_399,A,7,Maths,Algebra,Arithmetic,82.7,41,3,45.2,135.6,59.7,3.02,6,3,0,5,stuck,0.403,conceptual_misunderstanding,assign_worked_examples
S_A_400,A,7,Maths,Algebra,Arithmetic,55.0,56,5,30.1,150.5,57.2,35.31,4,0,0,4,stuck,0.428,unstable_understanding,spaced_repetition_practice
S_A_401,A,7,Maths,Algebra,Arithmetic,31.0,17,3,34.5,103.5,32.2,36.11,8,4,1,5,stuck,0.678,prerequisite_gap,revisit_prerequisite_topic
S_A_402,A,7,Maths,Algebra,Arithmetic,62.2,56,6,44.6,267.6,51.4,37.95,4,1,1,5,stuck,0.486,unstable_understanding,spaced_repetition_practice
S_A_403,A,7,Maths,Algebra,Arithmetic,83.8,57,3,5.0,15.0,83.5,19.65,1,0,0,6,stuck,0.165,none,maintain_current_pace
S_A_404,A,7,Maths,Algebra,Arithmetic,86.1,7,4,89.2,356.8,61.5,83.0,1,2,0,4,stuck,0.385,unstable_understanding,spaced_repetition_practice
S_A_405,A,7,Maths,Algebra,Arithmetic,46.1,69,4,39.0,156.0,55.6,23.92,0,3,0,5,declining,0.444,prerequisite_gap,revisit_prerequisite_topic
S_A_406,A,7,Maths,Algebra,Arithmetic,52.1,85,1,34.7,34.7,58.9,0.0,4,0,0,4,insufficient_data,0.411,prerequisite_gap,revisit_prerequisite_topic
S_A_407,A,7,Maths,Algebra,Arithmetic,88.5,84,1,68.6,68.6,82.6,0.0,5,0,0,1,insufficient_data,0.174,none,maintain_current_pace
S_A_408,A,7,Maths,Algebra,Arithmetic,28.0,38,7,37.9,265.3,55.0,53.5,0,0,0,2,stuck,0.45,prerequisite_gap,revisit_prerequisite_topic
S_A_409,A,7,Maths,Geometry,Algebra,61.9,68,5,22.5,112.5,72.0,28.42,8,2,0,1,stuck,0.28,none,maintain_current_pace
S_A_410,A,7,Maths,Geometry,Algebra,100.0,81,5,73.0,365.0,58.2,28.7,2,0,0,6,stuck,0.418,unstable_understanding,spaced_repetition_practice
S_A_411,A,7,Maths,Geometry,Algebra,93.3,49,4,6.7,26.8,86.0,16.3,2,1,0,6,stuck,0.14,none,maintain_current_pace
S_A_412,A,7,Maths,Geometry,Algebra,76.5,26,3,58.9,176.7,58.6,46.41,2,5,0,5,declining,0.414,unstable_understanding,spaced_repetition_practice
S_A_413,A,7,Maths,Geometry,Algebra,75.6,72,2,24.1,48.2,78.1,41.07,5,3,0,4,declining,0.219,none,maintain_current_pace
S_A_414,A,7,Maths,Geometry,Algebra,65.5,39,8,33.7,269.6,33.2,40.53,3,4,0,6,stuck,0.668,unstable_understanding,spaced_repetition_practice
S_A_415,A,7,Maths,Geometry,Algebra,69.2,62,3,36.7,110.1,42.6,9.94,6,3,1,2,declining,0.574,conceptual_misunderstanding,assign_worked_examples
S_A_416,A,7,Maths,Geometry,Algebra,63.6,2,5,41.0,205.0,70.1,11.08,7,4,0,4,stuck,0.299,none,maintain_current_pace
S_A_417,A,7,Maths,Geometry,Algebra,48.2,32,7,5.0,35.0,47.9,39.57,8,5,1,1,stuck,0.521,prerequisite_gap,revisit_prerequisite_topic
S_A_418,A,7,Maths,Geometry,Algebra,42.4,6,4,31.5,126.0,33.4,23.94,0,1,0,4,declining,0.666,prerequisite_gap,revisit_prerequisite_topic
S_A_419,A,7,Maths,Geometry,Algebra,59.4,39,5,9.6,48.0,61.4,8.14,8,0,0,2,stuck,0.386,conceptual_misunderstanding,assign_worked_examples
S_A_420,A,7,Maths,Geometry,Algebra,44.7,75,3,17.7,53.1,57.8,25.05,7,0,0,3,stuck,0.422,prerequisite_gap,revisit_prerequisite_topic
S_A_421,A,7,Maths,Trigonometry,Geometry,38.8,42,3,32.5,97.5,38.8,34.92,6,5,1,5,declining,0.612,prerequisite_gap,revisit_prerequisite_topic
S_A_422,A,7,Maths,Trigonometry,Geometry,78.6,79,3,17.3,51.9,78.4,65.73,2,1,0,2,declining,0.216,none,maintain_current_pace
S_A_423,A,7,Maths,Trigonometry,Geometry,51.4,23,1,16.2,16.2,59.5,0.0,2,0,0,2,insufficient_data,0.405,prerequisite_gap,revisit_prerequisite_topic
S_A_424,A,7,Maths,Trigonometry,Geometry,42.6,26,1,21.3,21.3,40.5,0.0,8,0,1,4,insufficient_data,0.595,prerequisite_gap,revisit_prerequisite_topic
S_A_425,A,7,Maths,Trigonometry,Geometry,71.1,31,4,10.9,43.6,55.1,6.13,8,2,0,5,stuck,0.449,conceptual_misunderstanding,assign_worked_examples
S_A_426,A,7,Maths,Trigonometry,Geometry,39.0,27,1,5.0,5.0,48.5,0.0,5,0,0,1,insufficient_data,0.515,prerequisite_gap,revisit_prerequisite_topic
S_A_427,A,7,Maths,Trigonometry,Geometry,44.9,39,6,5.0,30.0,53.9,13.87,8,1,1,6,stuck,0.461,prerequisite_gap,revisit_prerequisite_topic
S_A_428,A,7,Maths,Trigonometry,Geometry,39.4,75,6,45.0,270.0,43.9,28.36,4,3,0,6,stuck,0.561,prerequisite_gap,revisit_prerequisite_topic
S_A_429,A,7,Maths,Trigonometry,Geometry,72.2,53,4,17.7,70.8,57.8,130.57,7,5,0,6,stuck,0.422,conceptual_misunderstanding,assign_worked_examples
S_A_430,A,7,Maths,Trigonometry,Geometry,23.5,78,5,5.0,25.0,50.8,77.51,7,3,1,5,stuck,0.492,prerequisite_gap,revisit_prerequisite_topic
S_A_431,A,7,Maths,Trigonometry,Geometry,48.1,30,5,36.4,182.0,51.3,13.17,6,0,0,5,stuck,0.487,prerequisite_gap,revisit_prerequisite_topic
S_A_432,A,7,Maths,Trigonometry,Geometry,0.0,82,4,51.7,206.8,25.7,55.4,5,0,0,3,improving,0.743,prerequisite_gap,revisit_prerequisite_topic
S_A_433,A,7,Maths,Statistics,Trigonometry,46.3,79,1,68.7,68.7,55.3,0.0,5,5,0,4,insufficient_data,0.447,prerequisite_gap,revisit_prerequisite_topic
S_A_434,A,7,Maths,Statistics,Trigonometry,89.8,83,3,12.5,37.5,53.5,32.54,5,3,1,4,declining,0.465,conceptual_misunderstanding,assign_worked_examples
S_A_435,A,7,Maths,Statistics,Trigonometry,67.5,67,5,31.3,156.5,41.4,4.51,5,0,1,3,stuck,0.586,conceptual_misunderstanding,assign_worked_examples
S_A_436,A,7,Maths,Statistics,Trigonometry,70.8,49,3,15.8,47.4,50.5,16.08,4,5,1,6,stuck,0.495,forgetting,schedule_revision_session
S_A_437,A,7,Maths,Statistics,Trigonometry,80.2,64,4,40.1,160.4,49.6,30.31,0,1,1,4,stuck,0.504,unstable_understanding,spaced_repetition_practice
S_A_438,A,7,Maths,Statistics,Trigonometry,77.5,65,1,51.4,51.4,36.6,0.0,7,5,1,3,insufficient_data,0.634,conceptual_misunderstanding,assign_worked_examples
S_A_439,A,7,Maths,Statistics,Trigonometry,75.5,42,3,36.4,109.2,59.8,19.21,0,3,0,4,stuck,0.402,conceptual_misunderstanding,assign_worked_examples
S_A_440,A,7,Maths,Statistics,Trigonometry,61.4,67,2,93.0,186.0,59.7,8.34,1,2,0,4,declining,0.403,cognitive_overload,break_topic_into_subtasks
S_A_441,A,7,Maths,Statistics,Trigonometry,68.4,85,5,27.5,137.5,87.7,15.16,8,2,0,4,stuck,0.123,none,maintain_current_pace
S_A_442,A,7,Maths,Statistics,Trigonometry,55.2,21,5,17.5,87.5,83.8,57.85,4,1,0,6,declining,0.162,none,maintain_current_pace
S_A_443,A,7,Maths,Statistics,Trigonometry,69.8,22,2,5.0,10.0,51.5,82.31,0,3,1,1,declining,0.485,guessing,enforce_reflection_before_submit
S_A_444,A,7,Maths,Statistics,Trigonometry,60.5,14,7,59.9,419.3,63.5,57.57,8,0,0,4,stuck,0.365,unstable_understanding,spaced_repetition_practice
S_A_445,A,7,Maths,Probability,Statistics,92.7,73,3,72.6,217.8,90.9,1.73,7,3,0,2,stuck,0.091,none,maintain_current_pace
S_A_446,A,7,Maths,Probability,Statistics,86.0,29,3,57.3,171.9,56.4,25.64,5,3,0,4,declining,0.436,conceptual_misunderstanding,assign_worked_examples
S_A_447,A,7,Maths,Probability,Statistics,36.7,4,2,12.0,24.0,47.3,8.8,5,4,1,5,improving,0.527,prerequisite_gap,revisit_prerequisite_topic
S_A_448,A,7,Maths,Probability,Statistics,88.5,14,6,62.8,376.8,68.3,18.86,7,3,0,1,stuck,0.317,conceptual_misunderstanding,assign_worked_examples
S_A_449,A,7,Maths,Probability,Statistics,72.6,44,4,48.1,192.4,46.5,31.29,3,1,1,1,declining,0.535,conceptual_misunderstanding,assign_worked_examples
S_A_450,A,7,Maths,Probability,Statistics,60.1,63,2,5.0,10.0,44.1,20.71,2,2,1,1,declining,0.559,guessing,enforce_reflection_before_submit
S_A_451,A,7,Maths,Probability,Statistics,50.7,77,2,21.7,43.4,34.3,22.46,0,0,0,2,declining,0.657,prerequisite_gap,revisit_prerequisite_topic
S_A_452,A,7,Maths,Probability,Statistics,91.5,82,1,5.0,5.0,76.3,0.0,7,4,0,3,insufficient_data,0.237,none,maintain_current_pace
S_A_453,A,7,Maths,Probability,Statistics,43.8,26,4,55.9,223.6,43.6,16.13,6,5,1,3,stuck,0.564,prerequisite_gap,revisit_prerequisite_topic
S_A_454,A,7,Maths,Probability,Statistics,100.0,12,1,12.2,12.2,68.4,0.0,0,2,0,5,insufficient_data,0.316,conceptual_misunderstanding,assign_worked_examples
S_A_455,A,7,Maths,Probability,Statistics,33.2,7,1,21.6,21.6,16.6,0.0,0,1,1,5,insufficient_data,0.834,prerequisite_gap,revisit_prerequisite_topic
S_A_456,A,7,Maths,Probability,Statistics,89.7,51,6,28.9,173.4,59.5,40.05,5,3,0,2,stuck,0.405,conceptual_misunderstanding,assign_worked_examples
S_A_457,A,7,Science,Physics,none,100.0,0,5,72.2,361.0,79.6,45.36,2,0,0,2,stuck,0.204,none,maintain_current_pace
S_A_458,A,7,Science,Physics,none,100.0,0,7,37.2,260.4,100.0,29.73,6,2,0,2,stuck,0.0,none,maintain_current_pace
S_A_459,A,7,Science,Physics,none,100.0,0,3,32.3,96.9,80.8,34.02,8,4,0,3,improving,0.192,none,maintain_current_pace
S_A_460,A,7,Science,Physics,none,100.0,0,1,15.8,15.8,99.3,0.0,5,0,0,5,insufficient_data,0.007,none,maintain_current_pace
S_A_461,A,7,Science,Physics,none,100.0,0,8,44.9,359.2,78.5,56.09,3,3,0,6,stuck,0.215,none,maintain_current_pace
S_A_462,A,7,Science,Physics,none,100.0,0,2,22.5,45.0,62.9,4.81,5,4,0,1,improving,0.371,conceptual_misunderstanding,assign_worked_examples
S_A_463,A,7,Science,Physics,none,100.0,0,8,5.0,40.0,89.3,52.29,4,5,0,5,stuck,0.107,none,maintain_current_pace
S_A_464,A,7,Science,Physics,none,100.0,0,5,61.2,306.0,86.4,37.49,1,1,0,5,stuck,0.136,none,maintain_current_pace
S_A_465,A,7,Science,Physics,none,100.0,0,2,20.5,41.0,87.2,22.85,4,0,0,6,improving,0.128,none,maintain_current_pace
S_A_466,A,7,Science,Physics,none,100.0,0,2,50.0,100.0,53.8,24.24,5,1,0,6,improving,0.462,conceptual_misunderstanding,assign_worked_examples
S_A_467,A,7,Science,Physics,none,100.0,0,4,5.0,20.0,53.2,16.43,2,3,1,4,stuck,0.468,guessing,enforce_reflection_before_submit
S_A_468,A,7,Science,Physics,none,100.0,0,7,42.1,294.7,81.2,34.48,1,0,0,2,declining,0.188,none,maintain_current_pace
S_A_469,A,7,Science,Chemistry,Physics,42.0,61,4,41.4,165.6,31.0,21.54,7,3,1,5,stuck,0.69,prerequisite_gap,revisit_prerequisite_topic
S_A_470,A,7,Science,Chemistry,Physics,60.0,88,1,60.2,60.2,68.6,0.0,4,2,0,3,insufficient_data,0.314,forgetting,schedule_revision_session
S_A_471,A,7,Science,Chemistry,Physics,89.6,35,2,33.9,67.8,94.1,52.89,3,5,0,6,improving,0.059,none,maintain_current_pace
S_A_472,A,7,Science,Chemistry,Physics,51.9,44,3,26.3,78.9,52.7,1.4,6,0,1,6,stuck,0.473,prerequisite_gap,revisit_prerequisite_topic
S_A_473,A,7,Science,Chemistry,Physics,50.1,37,5,40.9,204.5,53.7,116.33,1,5,1,1,declining,0.463,prerequisite_gap,revisit_prerequisite_topic
S_A_474,A,7,Science,Chemistry,Physics,67.9,85,3,24.7,74.1,80.7,45.42,1,5,0,4,improving,0.193,none,maintain_current_pace
S_A_475,A,7,Science,Chemistry,Physics,74.8,55,6,25.6,153.6,64.9,147.14,2,3,0,1,stuck,0.351,forgetting,schedule_revision_session
S_A_476,A,7,Science,Chemistry,Physics,94.9,63,4,22.9,91.6,71.2,7.62,1,3,0,6,stuck,0.288,none,maintain_current_pace
S_A_477,A,7,Science,Chemistry,Physics,61.7,10,5,41.6,208.0,59.4,23.91,6,2,0,2,stuck,0.406,conceptual_misunderstanding,assign_worked_examples
S_A_478,A,7,Science,Chemistry,Physics,50.0,74,1,5.0,5.0,17.1,0.0,7,3,1,6,insufficient_data,0.829,prerequisite_gap,revisit_prerequisite_topic
S_A_479,A,7,Science,Chemistry,Physics,68.1,70,4,5.0,20.0,99.7,51.78,5,2,0,6,declining,0.003,none,maintain_current_pace
S_A_480,A,7,Science,Chemistry,Physics,44.7,39,7,115.2,806.4,67.0,36.08,8,0,0,4,stuck,0.33,prerequisite_gap,revisit_prerequisite_topic
S_A_481,A,7,Science,Biology,Chemistry,73.7,85,4,27.5,110.0,79.8,106.38,7,5,0,2,stuck,0.202,none,maintain_current_pace
S_A_482,A,7,Science,Biology,Chemistry,69.5,76,4,47.6,190.4,57.8,33.66,7,0,0,1,declining,0.422,conceptual_misunderstanding,assign_worked_examples
S_A_483,A,7,Science,Biology,Chemistry,54.8,44,1,14.1,14.1,75.6,0.0,8,3,0,6,insufficient_data,0.244,none,maintain_current_pace
S_A_484,A,7,Science,Biology,Chemistry,68.9,69,3,34.0,102.0,52.0,29.56,0,1,1,2,declining,0.48,forgetting,schedule_revision_session
S_A_485,A,7,Science,Biology,Chemistry,62.2,2,3,5.0,15.0,35.1,29.69,1,0,0,5,declining,0.649,guessing,enforce_reflection_before_submit
S_A_486,A,7,Science,Biology,Chemistry,40.0,79,4,50.5,202.0,50.9,73.45,1,5,1,2,stuck,0.491,prerequisite_gap,revisit_prerequisite_topic
S_A_487,A,7,Science,Biology,Chemistry,41.8,28,1,93.2,93.2,36.7,0.0,1,2,0,4,insufficient_data,0.633,prerequisite_gap,revisit_prerequisite_topic
S_A_488,A,7,Science,Biology,Chemistry,70.5,22,8,55.9,447.2,64.6,51.33,1,5,0,6,stuck,0.354,unstable_understanding,spaced_repetition_practice
S_A_489,A,7,Science,Biology,Chemistry,63.1,76,5,5.0,25.0,73.4,68.83,2,4,0,6,stuck,0.266,none,maintain_current_pace
S_A_490,A,7,Science,Biology,Chemistry,59.3,5,3,28.0,84.0,37.4,41.16,8,1,0,5,declining,0.626,conceptual_misunderstanding,assign_worked_examples
S_A_491,A,7,Science,Biology,Chemistry,79.8,13,6,82.8,496.8,35.4,16.77,2,5,1,4,stuck,0.646,conceptual_misunderstanding,assign_worked_examples
S_A_492,A,7,Science,Biology,Chemistry,51.4,6,1,35.2,35.2,45.7,0.0,6,2,0,4,insufficient_data,0.543,prerequisite_gap,revisit_prerequisite_topic
S_A_493,A,7,Science,Environmental Science,Biology,90.5,69,3,46.0,138.0,76.8,3.69,3,5,0,4,stuck,0.232,none,maintain_current_pace
S_A_494,A,7,Science,Environmental Science,Biology,48.6,26,6,22.8,136.8,52.6,10.52,7,0,1,2,stuck,0.474,prerequisite_gap,revisit_prerequisite_topic
S_A_495,A,7,Science,Environmental Science,Biology,57.6,28,8,45.6,364.8,69.7,12.49,1,3,0,4,stuck,0.303,conceptual_misunderstanding,assign_worked_examples
S_A_496,A,7,Science,Environmental Science,Biology,35.5,29,5,55.8,279.0,23.5,127.85,3,0,1,5,improving,0.765,prerequisite_gap,revisit_prerequisite_topic
S_A_497,A,7,Science,Environmental Science,Biology,2.8,76,8,40.6,324.8,32.8,44.44,0,3,1,1,stuck,0.672,prerequisite_gap,revisit_prerequisite_topic
S_A_498,A,7,Science,Environmental Science,Biology,56.4,61,1,12.6,12.6,62.8,0.0,1,3,0,4,insufficient_data,0.372,forgetting,schedule_revision_session
S_A_499,A,7,Science,Environmental Science,Biology,36.1,31,2,31.3,62.6,44.0,74.08,2,2,0,6,declining,0.56,prerequisite_gap,revisit_prerequisite_topic
S_A_500,A,7,Science,Environmental Science,Biology,65.2,86,5,35.0,175.0,69.6,49.73,2,5,0,4,stuck,0.304,unstable_understanding,spaced_repetition_practice
S_A_501,A,7,Science,Environmental Science,Biology,76.5,81,8,81.5,652.0,66.9,38.26,3,5,0,1,stuck,0.331,forgetting,schedule_revision_session
S_A_502,A,7,Science,Environmental Science,Biology,38.5,80,6,34.2,205.2,41.2,44.99,5,2,0,5,stuck,0.588,prerequisite_gap,revisit_prerequisite_topic
S_A_503,A,7,Science,Environmental Science,Biology,55.5,27,3,5.0,15.0,66.5,11.45,3,5,0,2,improving,0.335,conceptual_misunderstanding,assign_worked_examples
S_A_504,A,7,Science,Environmental Science,Biology,45.5,65,7,83.3,583.1,49.1,32.41,8,2,1,3,stuck,0.509,prerequisite_gap,revisit_prerequisite_topic
S_A_505,A,7,Science,Space Science,Environmental Science,75.4,9,4,5.0,20.0,79.4,76.13,1,1,0,3,stuck,0.206,none,maintain_current_pace
S_A_506,A,7,Science,Space Science,Environmental Science,100.0,15,3,5.0,15.0,80.7,15.73,8,1,0,4,stuck,0.193,none,maintain_current_pace
S_A_507,A,7,Science,Space Science,Environmental Science,100.0,45,7,5.0,35.0,87.5,30.33,5,3,0,5,stuck,0.125,none,maintain_current_pace
S_A_508,A,7,Science,Space Science,Environmental Science,70.7,86,8,5.0,40.0,68.9,17.76,4,3,0,2,stuck,0.311,forgetting,schedule_revision_session
S_A_509,A,7,Science,Space Science,Environmental Science,54.2,69,5,25.0,125.0,58.7,52.79,1,0,0,3,stuck,0.413,prerequisite_gap,revisit_prerequisite_topic
S_A_510,A,7,Science,Space Science,Environmental Science,44.7,48,3,22.8,68.4,56.1,174.39,2,2,0,4,declining,0.439,prerequisite_gap,revisit_prerequisite_topic
S_A_511,A,7,Science,Space Science,Environmental Science,51.6,39,2,31.3,62.6,66.8,0.08,7,2,0,2,stuck,0.332,prerequisite_gap,revisit_prerequisite_topic
S_A_512,A,7,Science,Space Science,Environmental Science,62.0,1,6,22.4,134.4,49.1,172.42,7,2,1,6,declining,0.509,conceptual_misunderstanding,assign_worked_examples
S_A_513,A,7,Science,Space Science,Environmental Science,56.9,87,2,35.9,71.8,50.9,2.07,1,2,0,6,stuck,0.491,forgetting,schedule_revision_session
S_A_514,A,7,Science,Space Science,Environmental Science,45.5,25,4,43.3,173.2,24.9,38.81,1,4,0,4,declining,0.751,prerequisite_gap,revisit_prerequisite_topic
