student_id,school_id,class,subject,topic,prerequisite_topic,prerequisite_score,days_since_prerequisite,num_attempts,avg_time_per_attempt,time_on_task,score,score_variance,hint_usage_count,video_rewatch_count,help_seeking_behavior,session_count,attempt_pattern,difficulty_score,struggle_reason,recommended_action
S_C_344,C,7,Maths,Geometry,Algebra,59.3,76,8,6.1,48.8,52.6,112.14,7,2,0,4,improving,0.474,guessing,enforce_reflection_before_submit
S_C_345,C,7,Maths,Geometry,Algebra,69.4,5,2,19.2,38.4,65.5,6.14,1,3,0,3,declining,0.345,conceptual_misunderstanding,assign_worked_examples
S_C_346,C,7,Maths,Geometry,Algebra,58.6,6,2,30.8,61.6,53.5,18.31,4,4,0,5,declining,0.465,low_engagement,increase_interactive_activities
S_C_347,C,7,Maths,Geometry,Algebra,77.7,56,3,55.3,165.9,63.3,6.5,5,4,0,2,stuck,0.367,forgetting,schedule_revision_session
S_C_348,C,7,Maths,Geometry,Algebra,53.7,86,7,5.0,35.0,62.1,183.52,6,0,0,4,stuck,0.379,prerequisite_gap,revisit_prerequisite_topic
S_C_349,C,7,Maths,Geometry,Algebra,79.3,8,8,56.4,451.2,82.0,21.75,4,1,0,1,stuck,0.18,none,maintain_current_pace
S_C_350,C,7,Maths,Geometry,Algebra,30.5,40,3,5.0,15.0,28.9,9.01,3,2,1,6,stuck,0.711,prerequisite_gap,revisit_prerequisite_topic
S_C_351,C,7,Maths,Trigonometry,Geometry,44.3,9,5,23.9,119.5,46.2,34.23,0,3,1,2,stuck,0.538,prerequisite_gap,revisit_prerequisite_topic
S_C_352,C,7,Maths,Trigonometry,Geometry,72.4,56,6,5.0,30.0,56.8,42.46,3,5,0,4,stuck,0.432,unstable_understanding,spaced_repetition_practice
S_C_353,C,7,Maths,Trigonometry,Geometry,53.5,76,5,23.2,116.0,28.5,29.48,2,5,0,2,stuck,0.715,prerequisite_gap,revisit_prerequisite_topic
S_C_354,C,7,Maths,Trigonometry,Geometry,58.8,22,2,31.8,63.6,79.2,9.91,6,0,0,1,improving,0.208,none,maintain_current_pace
S_C_355,C,7,Maths,Trigonometry,Geometry,34.7,70,3,12.4,37.2,59.2,52.33,5,3,0,3,improving,0.408,prerequisite_gap,revisit_prerequisite_topic
S_C_356,C,7,Maths,Trigonometry,Geometry,52.1,48,4,20.5,82.0,63.3,26.88,8,5,0,6,stuck,0.367,prerequisite_gap,revisit_prerequisite_topic
S_C_357,C,7,Maths,Trigonometry,Geometry,72.1,44,2,47.7,95.4,97.6,0.0,5,1,0,1,stuck,0.024,none,maintain_current_pace
S_C_358,C,7,Maths,Trigonometry,Geometry,71.2,83,2,79.9,159.8,60.3,35.32,8,2,0,1,improving,0.397,forgetting,schedule_revision_session
S_C_359,C,7,Maths,Trigonometry,Geometry,37.4,69,5,73.3,366.5,18.5,48.8,3,1,0,1,stuck,0.815,prerequisite_gap,revisit_prerequisite_topic
S_C_360,C,7,Maths,Trigonometry,Geometry,83.8,13,2,41.1,82.2,79.5,7.67,3,0,0,5,improving,0.205,none,maintain_current_pace
S_C_361,C,7,Maths,Statistics,Trigonometry,31.0,38,8,40.0,320.0,45.9,83.88,5,0,1,6,stuck,0.541,prerequisite_gap,revisit_prerequisite_topic
S_C_362,C,7,Maths,Statistics,Trigonometry,44.7,62,2,24.5,49.0,42.3,0.39,4,4,1,5,stuck,0.577,prerequisite_gap,revisit_prerequisite_topic
S_C_363,C,7,Maths,Statistics,Trigonometry,57.5,39,2,39.9,79.8,29.1,0.29,2,3,1,6,stuck,0.709,low_engagement,increase_interactive_activities
S_C_364,C,7,Maths,Statistics,Trigonometry,74.7,43,7,33.9,237.3,82.0,38.18,6,2,0,5,stuck,0.18,none,maintain_current_pace
S_C_365,C,7,Maths,Statistics,Trigonometry,89.0,5,8,24.0,192.0,65.4,59.42,5,4,0,5,stuck,0.346,unstable_understanding,spaced_repetition_practice
S_C_366,C,7,Maths,Statistics,Trigonometry,76.7,70,3,49.8,149.4,52.5,19.24,1,2,1,1,stuck,0.475,forgetting,schedule_revision_session
S_C_367,C,7,Maths,Statistics,Trigonometry,41.1,51,3,14.4,43.2,50.3,68.57,2,1,0,5,improving,0.497,prerequisite_gap,revisit_prerequisite_topic
S_C_368,C,7,Maths,Statistics,Trigonometry,59.1,71,8,5.0,40.0,49.4,40.88,4,1,1,5,stuck,0.506,guessing,enforce_reflection_before_submit
S_C_369,C,7,Maths,Statistics,Trigonometry,83.1,82,2,58.7,117.4,71.1,45.09,1,3,0,3,improving,0.289,none,maintain_current_pace
S_C_370,C,7,Maths,Statistics,Trigonometry,54.8,74,4,51.3,205.2,58.3,99.09,1,1,0,5,improving,0.417,prerequisite_gap,revisit_prerequisite_topic
S_C_371,C,7,Maths,Probability,Statistics,46.7,32,4,54.1,216.4,57.7,19.89,0,1,0,3,stuck,0.423,prerequisite_gap,revisit_prerequisite_topic
S_C_372,C,7,Maths,Probability,Statistics,74.8,59,2,5.0,10.0,48.7,13.33,3,0,0,5,improving,0.513,guessing,enforce_reflection_before_submit
S_C_373,C,7,Maths,Probability,Statistics,40.2,58,1,51.7,51.7,39.2,0.0,6,0,0,4,insufficient_data,0.608,prerequisite_gap,revisit_prerequisite_topic
S_C_374,C,7,Maths,Probability,Statistics,90.7,33,4,37.4,149.6,53.7,21.44,1,4,1,4,stuck,0.463,conceptual_misunderstanding,assign_worked_examples
S_C_375,C,7,Maths,Probability,Statistics,27.2,56,1,48.2,48.2,52.1,0.0,4,2,1,6,insufficient_data,0.479,prerequisite_gap,revisit_prerequisite_topic
S_C_376,C,7,Maths,Probability,Statistics,84.9,59,4,5.0,20.0,83.5,19.9,6,5,0,6,improving,0.165,none,maintain_current_pace
S_C_377,C,7,Maths,Probability,Statistics,73.1,58,6,96.1,576.6,42.7,22.54,8,0,1,6,stuck,0.573,conceptual_misunderstanding,assign_worked_examples
S_C_378,C,7,Maths,Probability,Statistics,75.5,28,2,15.8,31.6,22.1,7.99,4,1,1,4,declining,0.779,low_engagement,increase_interactive_activities
S_C_379,C,7,Maths,Probability,Statistics,85.1,77,6,51.4,308.4,50.1,57.33,7,3,0,4,stuck,0.499,conceptual_misunderstanding,assign_worked_examples
S_C_380,C,7,Maths,Probability,Statistics,44.6,45,7,63.5,444.5,44.9,38.7,4,5,0,2,stuck,0.551,prerequisite_gap,revisit_prerequisite_topic
S_C_381,C,7,Science,Physics,none,100.0,0,1,20.0,20.0,72.7,0.0,5,5,0,4,insufficient_data,0.273,none,maintain_current_pace
S_C_382,C,7,Science,Physics,none,100.0,0,1,6.8,6.8,88.1,0.0,2,5,0,6,insufficient_data,0.119,none,maintain_current_pace
S_C_383,C,7,Science,Physics,none,100.0,0,7,62.6,438.2,87.5,90.57,5,3,0,1,stuck,0.125,none,maintain_current_pace
S_C_384,C,7,Science,Physics,none,100.0,0,4,17.9,71.6,51.3,31.44,7,0,1,1,stuck,0.487,conceptual_misunderstanding,assign_worked_examples
S_C_385,C,7,Science,Physics,none,100.0,0,1,35.6,35.6,100.0,0.0,5,0,0,2,insufficient_data,0.0,none,maintain_current_pace
S_C_386,C,7,Science,Physics,none,100.0,0,7,52.2,365.4,99.5,14.1,3,0,0,2,stuck,0.005,none,maintain_current_pace
S_C_387,C,7,Science,Physics,none,100.0,0,4,90.8,363.2,54.4,56.07,0,3,1,3,improving,0.456,unstable_understanding,spaced_repetition_practice
S_C_388,C,7,Science,Physics,none,100.0,0,4,5.0,20.0,79.6,24.58,6,2,0,2,stuck,0.204,none,maintain_current_pace
S_C_389,C,7,Science,Physics,none,100.0,0,5,60.0,300.0,95.0,2.92,4,2,0,5,stuck,0.05,none,maintain_current_pace
S_C_390,C,7,Science,Physics,none,100.0,0,6,28.4,170.4,96.7,39.34,0,2,0,2,declining,0.033,none,maintain_current_pace
S_C_391,C,7,Science,Chemistry,Physics,32.1,19,1,83.9,83.9,24.4,0.0,6,2,1,3,insufficient_data,0.756,prerequisite_gap,revisit_prerequisite_topic
S_C_392,C,7,Science,Chemistry,Physics,59.8,72,7,40.3,282.1,37.6,42.81,2,0,0,1,stuck,0.624,forgetting,schedule_revision_session
S_C_393,C,7,Science,Chemistry,Physics,66.1,12,6,31.7,190.2,25.3,101.2,8,3,0,5,stuck,0.747,conceptual_misunderstanding,assign_worked_examples
S_C_394,C,7,Science,Chemistry,Physics,56.9,64,4,52.9,211.6,35.7,14.91,6,1,1,1,stuck,0.643,conceptual_misunderstanding,assign_worked_examples
S_C_395,C,7,Science,Chemistry,Physics,35.7,51,5,41.1,205.5,39.7,62.55,7,0,0,1,stuck,0.603,prerequisite_gap,revisit_prerequisite_topic
S_C_396,C,7,Science,Chemistry,Physics,58.6,63,5,20.0,100.0,54.0,16.47,0,0,1,4,stuck,0.46,forgetting,schedule_revision_session
S_C_397,C,7,Science,Chemistry,Physics,51.0,35,2,53.3,106.6,38.3,52.08,1,0,1,3,declining,0.617,prerequisite_gap,revisit_prerequisite_topic
S_C_398,C,7,Science,Chemistry,Physics,44.0,52,7,54.0,378.0,61.6,17.52,0,1,0,6,stuck,0.384,prerequisite_gap,revisit_prerequisite_topic
S_C_399,C,7,Science,Chemistry,Physics,73.0,51,1,5.0,5.0,69.0,0.0,3,1,0,1,insufficient_data,0.31,forgetting,schedule_revision_session
S_C_400,C,7,Science,Chemistry,Physics,86.6,74,6,5.9,35.4,71.8,52.86,1,2,0,3,declining,0.282,none,maintain_current_pace
S_C_401,C,7,Science,Biology,Chemistry,39.2,30,3,46.3,138.9,41.7,25.42,8,5,0,6,declining,0.583,prerequisite_gap,revisit_prerequisite_topic
S_C_402,C,7,Science,Biology,Chemistry,54.2,6,2,37.8,75.6,38.7,161.0,2,0,1,3,improving,0.613,prerequisite_gap,revisit_prerequisite_topic
S_C_403,C,7,Science,Biology,Chemistry,56.2,10,3,81.5,244.5,64.3,36.45,2,4,0,4,declining,0.357,unstable_understanding,spaced_repetition_practice
S_C_404,C,7,Science,Biology,Chemistry,72.6,1,5,5.0,25.0,51.6,50.72,5,2,1,1,stuck,0.484,guessing,enforce_reflection_before_submit
S_C_405,C,7,Science,Biology,Chemistry,75.5,55,4,46.6,186.4,46.1,51.72,7,2,1,4,declining,0.539,conceptual_misunderstanding,assign_worked_examples
S_C_406,C,7,Science,Biology,Chemistry,50.4,40,3,81.8,245.4,44.4,91.89,2,3,0,5,declining,0.556,prerequisite_gap,revisit_prerequisite_topic
S_C_407,C,7,Science,Biology,Chemistry,98.0,31,2,62.4,124.8,88.5,0.27,7,5,0,4,stuck,0.115,none,maintain_current_pace
S_C_408,C,7,Science,Biology,Chemistry,48.1,31,7,27.8,194.6,35.3,31.36,7,4,1,5,stuck,0.647,prerequisite_gap,revisit_prerequisite_topic
S_C_409,C,7,Science,Biology,Chemistry,42.6,49,6,12.6,75.6,50.4,95.82,2,4,1,1,stuck,0.496,prerequisite_gap,revisit_prerequisite_topic
S_C_410,C,7,Science,Biology,Chemistry,63.0,69,1,17.1,17.1,54.7,0.0,7,4,1,1,insufficient_data,0.453,conceptual_misunderstanding,assign_worked_examples
S_C_411,C,7,Science,Environmental Science,Biology,41.9,73,5,6.5,32.5,53.6,11.38,2,3,0,6,stuck,0.464,prerequisite_gap,revisit_prerequisite_topic
S_C_412,C,7,Science,Environmental Science,Biology,66.7,34,3,23.8,71.4,71.1,7.82,1,5,0,3,stuck,0.289,none,maintain_current_pace
S_C_413,C,7,Science,Environmental Science,Biology,84.5,8,2,18.6,37.2,67.8,6.46,1,3,0,2,improving,0.322,conceptual_misunderstanding,assign_worked_examples
S_C_414,C,7,Science,Environmental Science,Biology,100.0,24,7,31.6,221.2,85.1,100.02,3,1,0,3,improving,0.149,none,maintain_current_pace
S_C_415,C,7,Science,Environmental Science,Biology,67.7,79,5,14.7,73.5,66.3,25.27,6,5,0,4,stuck,0.337,unstable_understanding,spaced_repetition_practice
S_C_416,C,7,Science,Environmental Science,Biology,31.6,89,8,45.4,363.2,16.3,27.45,7,5,1,4,stuck,0.837,prerequisite_gap,revisit_prerequisite_topic
S_C_417,C,7,Science,Environmental Science,Biology,59.6,26,3,41.6,124.8,55.7,83.1,0,3,0,3,stuck,0.443,unstable_understanding,spaced_repetition_practice
S_C_418,C,7,Science,Environmental Science,Biology,72.1,83,5,13.6,68.0,59.5,62.37,0,5,0,3,declining,0.405,unstable_understanding,spaced_repetition_practice
S_C_419,C,7,Science,Environmental Science,Biology,68.1,52,8,51.9,415.2,42.9,71.55,3,5,1,5,stuck,0.571,unstable_understanding,spaced_repetition_practice
S_C_420,C,7,Science,Environmental Science,Biology,73.8,3,5,27.7,138.5,75.0,136.85,8,5,0,2,stuck,0.25,none,maintain_current_pace
S_C_421,C,7,Science,Space Science,Environmental Science,79.7,43,8,50.0,400.0,95.5,9.7,3,0,0,2,stuck,0.045,none,maintain_current_pace
S_C_422,C,7,Science,Space Science,Environmental Science,80.8,13,3,32.7,98.1,84.0,25.8,8,2,0,2,declining,0.16,none,maintain_current_pace
S_C_423,C,7,Science,Space Science,Environmental Science,57.6,8,4,8.0,32.0,57.2,29.62,5,0,0,1,stuck,0.428,conceptual_misunderstanding,assign_worked_examples
S_C_424,C,7,Science,Space Science,Environmental Science,85.7,63,2,19.4,38.8,82.7,12.86,4,5,0,6,improving,0.173,none,maintain_current_pace
S_C_425,C,7,Science,Space Science,Environmental Science,71.8,83,5,39.6,198.0,78.6,26.43,1,1,0,3,improving,0.214,none,maintain_current_pace
S_C_426,C,7,Science,Space Science,Environmental Science,65.5,5,8,79.6,636.8,61.8,56.5,4,4,0,3,stuck,0.382,unstable_understanding,spaced_repetition_practice
S_C_427,C,7,Science,Space Science,Environmental Science,49.5,9,8,64.6,516.8,66.9,60.81,2,2,0,4,stuck,0.331,prerequisite_gap,revisit_prerequisite_topic
S_C_428,C,7,Science,Space Science,Environmental Science,62.9,56,2,82.8,165.6,59.3,32.67,8,5,0,3,improving,0.407,conceptual_misunderstanding,assign_worked_examples
S_C_429,C,7,Science,Space Science,Environmental Science,40.5,56,4,33.6,134.4,49.1,30.96,4,1,0,5,stuck,0.509,prerequisite_gap,revisit_prerequisite_topic
S_C_430,C,7,Science,Space Science,Environmental Science,45.6,46,7,25.6,179.2,36.3,71.34,0,5,1,1,stuck,0.637,prerequisite_gap,revisit_prerequisite_topic
S_C_431,C,7,Social Science,History,none,100.0,0,2,88.6,177.2,89.1,20.6,1,0,0,6,declining,0.109,none,maintain_current_pace
S_C_432,C,7,Social Science,History,none,100.0,0,4,11.7,46.8,69.8,49.64,0,2,0,4,improving,0.302,unstable_understanding,spaced_repetition_practice
S_C_433,C,7,Social Science,History,none,100.0,0,2,20.9,41.8,87.4,11.98,8,3,0,6,improving,0.126,none,maintain_current_pace
S_C_434,C,7,Social Science,History,none,100.0,0,6,74.1,444.6,94.6,64.86,6,2,0,4,stuck,0.054,none,maintain_current_pace
S_C_435,C,7,Social Science,History,none,100.0,0,3,23.6,70.8,86.4,8.12,0,5,0,6,stuck,0.136,none,maintain_current_pace
S_C_436,C,7,Social Science,History,none,100.0,0,2,59.0,118.0,63.3,62.68,3,3,0,2,improving,0.367,conceptual_misunderstanding,assign_worked_examples
S_C_437,C,7,Social Science,History,none,100.0,0,6,49.0,294.0,77.5,20.25,6,4,0,4,stuck,0.225,none,maintain_current_pace
S_C_438,C,7,Social Science,History,none,100.0,0,6,33.3,199.8,89.2,16.83,4,4,0,1,stuck,0.108,none,maintain_current_pace
S_C_439,C,7,Social Science,History,none,100.0,0,7,46.8,327.6,66.9,24.29,6,2,0,3,stuck,0.331,unstable_understanding,spaced_repetition_practice
S_C_440,C,7,Social Science,History,none,100.0,0,7,70.7,494.9,86.3,53.85,7,1,0,5,stuck,0.137,none,maintain_current_pace
S_C_441,C,7,Social Science,Geography,History,69.6,19,1,32.5,32.5,55.4,0.0,6,2,0,2,insufficient_data,0.446,conceptual_misunderstanding,assign_worked_examples
S_C_442,C,7,Social Science,Geography,History,53.6,31,8,26.7,213.6,38.0,58.9,1,2,0,4,stuck,0.62,prerequisite_gap,revisit_prerequisite_topic
S_C_443,C,7,Social Science,Geography,History,60.7,14,3,31.5,94.5,58.0,106.07,4,2,0,3,declining,0.42,unstable_understanding,spaced_repetition_practice
S_C_444,C,7,Social Science,Geography,History,68.1,44,5,36.3,181.5,59.3,54.94,8,1,0,5,stuck,0.407,conceptual_misunderstanding,assign_worked_examples
S_C_445,C,7,Social Science,Geography,History,72.4,59,4,14.2,56.8,47.8,3.71,4,1,1,6,stuck,0.522,forgetting,schedule_revision_session
S_C_446,C,7,Social Science,Geography,History,73.8,8,1,45.0,45.0,66.7,0.0,4,4,0,2,insufficient_data,0.333,conceptual_misunderstanding,assign_worked_examples
S_C_447,C,7,Social Science,Geography,History,72.4,3,8,20.8,166.4,42.7,95.36,7,5,0,1,declining,0.573,conceptual_misunderstanding,assign_worked_examples
S_C_448,C,7,Social Science,Geography,History,30.1,21,3,28.9,86.7,33.0,27.66,0,1,0,1,stuck,0.67,prerequisite_gap,revisit_prerequisite_topic
S_C_449,C,7,Social Science,Geography,History,88.3,37,1,73.7,73.7,56.4,0.0,7,0,0,2,insufficient_data,0.436,conceptual_misunderstanding,assign_worked_examples
S_C_450,C,7,Social Science,Geography,History,45.2,67,1,63.4,63.4,53.1,0.0,8,5,0,5,insufficient_data,0.469,prerequisite_gap,revisit_prerequisite_topic
S_C_451,C,7,Social Science,Civics,Geography,64.1,9,7,32.4,226.8,56.6,33.03,4,3,0,6,stuck,0.434,unstable_understanding,spaced_repetition_practice
S_C_452,C,7,Social Science,Civics,Geography,44.0,49,4,13.2,52.8,37.7,45.4,4,2,0,1,stuck,0.623,prerequisite_gap,revisit_prerequisite_topic
S_C_453,C,7,Social Science,Civics,Geography,33.2,19,3,40.9,122.7,32.2,5.41,1,1,1,2,stuck,0.678,prerequisite_gap,revisit_prerequisite_topic
S_C_454,C,7,Social Science,Civics,Geography,57.1,60,2,32.7,65.4,60.6,96.34,1,4,0,1,declining,0.394,forgetting,schedule_revision_session
S_C_455,C,7,Social Science,Civics,Geography,56.1,49,2,12.0,24.0,79.0,0.99,6,0,0,4,stuck,0.21,none,maintain_current_pace
S_C_456,C,7,Social Science,Civics,Geography,53.7,11,1,30.0,30.0,89.1,0.0,1,0,0,5,insufficient_data,0.109,none,maintain_current_pace
S_C_457,C,7,Social Science,Civics,Geography,26.4,79,3,30.0,90.0,10.6,69.88,7,3,1,6,stuck,0.894,prerequisite_gap,revisit_prerequisite_topic
S_C_458,C,7,Social Science,Civics,Geography,40.0,28,5,42.0,210.0,48.8,31.68,8,5,0,1,improving,0.512,prerequisite_gap,revisit_prerequisite_topic
S_C_459,C,7,Social Science,Civics,Geography,88.2,44,2,29.1,58.2,63.2,6.81,0,2,0,3,improving,0.368,conceptual_misunderstanding,assign_worked_examples
S_C_460,C,7,Social Science,Civics,Geography,41.8,54,1,44.0,44.0,37.2,0.0,0,3,1,3,insufficient_data,0.628,prerequisite_gap,revisit_prerequisite_topic
S_C_461,C,7,Social Science,Economics,Civics,50.7,68,4,10.0,40.0,61.9,37.64,5,3,0,2,stuck,0.381,prerequisite_gap,revisit_prerequisite_topic
S_C_462,C,7,Social Science,Economics,Civics,44.2,20,8,5.0,40.0,85.6,61.58,8,3,0,1,stuck,0.144,none,maintain_current_pace
S_C_463,C,7,Social Science,Economics,Civics,51.7,78,2,24.0,48.0,49.5,86.22,1,1,1,4,improving,0.505,prerequisite_gap,revisit_prerequisite_topic
S_C_464,C,7,Social Science,Economics,Civics,57.3,39,2,59.7,119.4,56.9,12.12,7,2,0,2,improving,0.431,conceptual_misunderstanding,assign_worked_examples
S_C_465,C,7,Social Science,Economics,Civics,88.1,72,1,20.7,20.7,53.8,0.0,6,1,0,1,insufficient_data,0.462,conceptual_misunderstanding,assign_worked_examples
S_C_466,C,7,Social Science,Economics,Civics,100.0,78,7,76.0,532.0,72.2,7.74,4,3,0,3,stuck,0.278,none,maintain_current_pace
S_C_467,C,7,Social Science,Economics,Civics,79.3,77,5,27.3,136.5,79.1,6.3,4,4,0,1,stuck,0.209,none,maintain_current_pace
S_C_468,C,7,Social Science,Economics,Civics,24.3,32,7,45.9,321.3,39.6,32.88,3,5,1,5,stuck,0.604,prerequisite_gap,revisit_prerequisite_topic
S_C_469,C,7,Social Science,Economics,Civics,82.2,26,1,16.5,16.5,63.6,0.0,1,3,0,1,insufficient_data,0.364,conceptual_misunderstanding,assign_worked_examples
S_C_470,C,7,Social Science,Economics,Civics,34.8,7,1,16.2,16.2,43.6,0.0,1,2,0,1,insufficient_data,0.564,prerequisite_gap,revisit_prerequisite_topic
S_C_471,C,7,Social Science,Political Science,Economics,92.9,43,7,19.5,136.5,65.9,51.27,5,2,0,2,stuck,0.341,conceptual_misunderstanding,assign_worked_examples
S_C_472,C,7,Social Science,Political Science,Economics,69.0,62,1,107.2,107.2,73.0,0.0,5,1,0,1,insufficient_data,0.27,none,maintain_current_pace
S_C_473,C,7,Social Science,Political Science,Economics,83.6,40,3,5.5,16.5,59.5,56.0,1,5,0,5,stuck,0.405,unstable_understanding,spaced_repetition_practice
S_C_474,C,7,Social Science,Political Science,Economics,28.4,31,2,41.6,83.2,51.1,8.99,6,5,1,3,declining,0.489,prerequisite_gap,revisit_prerequisite_topic
S_C_475,C,7,Social Science,Political Science,Economics,55.7,65,8,32.1,256.8,47.2,77.73,2,3,1,4,stuck,0.528,unstable_understanding,spaced_repetition_practice
S_C_476,C,7,Social Science,Political Science,Economics,36.9,34,2,22.8,45.6,83.1,0.03,1,3,0,5,stuck,0.169,none,maintain_current_pace
S_C_477,C,7,Social Science,Political Science,Economics,73.9,50,8,59.5,476.0,59.5,61.14,1,3,0,2,stuck,0.405,forgetting,schedule_revision_session
S_C_478,C,7,Social Science,Political Science,Economics,52.5,76,4,56.2,224.8,67.1,13.63,7,0,0,1,stuck,0.329,prerequisite_gap,revisit_prerequisite_topic
S_C_479,C,7,Social Science,Political Science,Economics,85.3,38,6,33.4,200.4,73.1,81.7,1,5,0,5,stuck,0.269,none,maintain_current_pace
S_C_480,C,7,Social Science,Political Science,Economics,80.0,75,3,32.7,98.1,64.0,47.83,5,0,0,5,declining,0.36,unstable_understanding,spaced_repetition_practice
S_C_481,C,8,Maths,Arithmetic,none,100.0,0,3,28.6,85.8,83.2,34.08,0,0,0,3,improving,0.168,none,maintain_current_pace
S_C_482,C,8,Maths,Arithmetic,none,100.0,0,7,23.1,161.7,85.1,25.48,8,0,0,2,stuck,0.149,none,maintain_current_pace
S_C_483,C,8,Maths,Arithmetic,none,100.0,0,2,35.8,71.6,79.4,4.51,2,5,0,2,declining,0.206,none,maintain_current_pace
S_C_484,C,8,Maths,Arithmetic,none,100.0,0,5,22.8,114.0,67.4,98.81,6,3,0,2,improving,0.326,conceptual_misunderstanding,assign_worked_examples
S_C_485,C,8,Maths,Arithmetic,none,100.0,0,4,11.0,44.0,75.2,62.19,7,5,0,2,stuck,0.248,none,maintain_current_pace
S_C_486,C,8,Maths,Arithmetic,none,100.0,0,7,29.7,207.9,100.0,25.67,8,4,0,2,stuck,0.0,none,maintain_current_pace
S_C_487,C,8,Maths,Arithmetic,none,100.0,0,3,52.2,156.6,81.4,47.9,7,3,0,1,declining,0.186,none,maintain_current_pace
S_C_488,C,8,Maths,Arithmetic,none,100.0,0,4,47.3,189.2,84.1,44.18,3,3,0,5,stuck,0.159,none,maintain_current_pace
S_C_489,C,8,Maths,Arithmetic,none,100.0,0,4,10.1,40.4,71.4,49.55,3,1,0,2,declining,0.286,none,maintain_current_pace
S_C_490,C,8,Maths,Arithmetic,none,100.0,0,2,39.7,79.4,74.4,0.12,2,4,0,2,stuck,0.256,none,maintain_current_pace
S_C_491,C,8,Maths,Algebra,Arithmetic,20.4,82,7,53.7,375.9,5.1,60.26,2,2,0,5,stuck,0.949,prerequisite_gap,revisit_prerequisite_topic
S_C_492,C,8,Maths,Algebra,Arithmetic,94.2,54,5,33.1,165.5,99.5,31.71,8,3,0,5,stuck,0.005,none,maintain_current_pace
S_C_493,C,8,Maths,Algebra,Arithmetic,74.1,15,2,74.0,148.0,77.6,1.0,4,0,0,5,stuck,0.224,none,maintain_current_pace
S_C_494,C,8,Maths,Algebra,Arithmetic,60.9,72,8,29.6,236.8,30.0,66.67,7,4,1,5,stuck,0.7,conceptual_misunderstanding,assign_worked_examples
S_C_495,C,8,Maths,Algebra,Arithmetic,86.3,7,3,64.0,192.0,63.2,0.67,3,3,0,2,stuck,0.368,conceptual_misunderstanding,assign_worked_examples
S_C_496,C,8,Maths,Algebra,Arithmetic,17.6,15,7,52.4,366.8,56.4,29.05,5,2,0,6,stuck,0.436,prerequisite_gap,revisit_prerequisite_topic
S_C_497,C,8,Maths,Algebra,Arithmetic,51.3,80,8,17.4,139.2,55.3,58.39,1,4,0,6,stuck,0.447,prerequisite_gap,revisit_prerequisite_topic
S_C_498,C,8,Maths,Algebra,Arithmetic,67.6,58,5,17.5,87.5,59.8,69.05,0,1,0,6,improving,0.402,unstable_understanding,spaced_repetition_practice
S_C_499,C,8,Maths,Algebra,Arithmetic,52.0,46,7,32.5,227.5,69.7,19.32,3,0,0,1,stuck,0.303,prerequisite_gap,revisit_prerequisite_topic
S_C_500,C,8,Maths,Algebra,Arithmetic,45.6,32,1,28.7,28.7,49.3,0.0,2,4,1,6,insufficient_data,0.507,prerequisite_gap,revisit_prerequisite_topic
S_C_501,C,8,Maths,Geometry,Algebra,61.6,18,8,70.6,564.8,64.4,87.36,3,5,0,4,stuck,0.356,unstable_understanding,spaced_repetition_practice
S_C_502,C,8,Maths,Geometry,Algebra,74.8,46,5,21.3,106.5,63.8,7.57,8,3,0,3,stuck,0.362,forgetting,schedule_revision_session
S_C_503,C,8,Maths,Geometry,Algebra,64.1,87,2,5.0,10.0,69.5,43.11,3,5,0,4,improving,0.305,unstable_understanding,spaced_repetition_practice
S_C_504,C,8,Maths,Geometry,Algebra,57.2,42,6,48.0,288.0,45.2,50.2,8,2,1,2,stuck,0.548,conceptual_misunderstanding,assign_worked_examples
S_C_505,C,8,Maths,Geometry,Algebra,72.1,55,3,37.0,111.0,69.2,5.09,5,0,0,2,stuck,0.308,forgetting,schedule_revision_session
S_C_506,C,8,Maths,Geometry,Algebra,64.8,84,4,89.2,356.8,61.2,52.9,3,3,0,3,stuck,0.388,unstable_understanding,spaced_repetition_practice
S_C_507,C,8,Maths,Geometry,Algebra,70.2,56,3,5.0,15.0,74.9,19.75,6,5,0,4,stuck,0.251,none,maintain_current_pace
S_C_508,C,8,Maths,Geometry,Algebra,65.4,55,7,60.7,424.9,69.7,51.29,1,0,0,4,improving,0.303,unstable_understanding,spaced_repetition_practice
S_C_509,C,8,Maths,Geometry,Algebra,76.5,75,8,49.6,396.8,89.9,36.37,6,5,0,2,stuck,0.101,none,maintain_current_pace
S_C_510,C,8,Maths,Geometry,Algebra,63.0,67,1,17.1,17.1,53.2,0.0,0,5,1,4,insufficient_data,0.468,forgetting,schedule_revision_session
S_C_511,C,8,Maths,Trigonometry,Geometry,63.4,79,7,67.4,471.8,73.8,2.37,8,0,0,3,stuck,0.262,none,maintain_current_pace
S_C_512,C,8,Maths,Trigonometry,Geometry,84.6,65,4,70.9,283.6,69.4,51.16,4,3,0,4,stuck,0.306,unstable_understanding,spaced_repetition_practice
S_C_513,C,8,Maths,Trigonometry,Geometry,69.5,87,4,55.3,221.2,59.4,5.48,5,2,0,5,stuck,0.406,conceptual_misunderstanding,assign_worked_examples
S_C_514,C,8,Maths,Trigonometry,Geometry,71.3,88,7,49.2,344.4,49.8,26.53,3,0,0,3,stuck,0.502,unstable_understanding,spaced_repetition_practice
